group,year,units,alpha3,countryCode,region,subRegion,regionCode,subRegionCode
April,1990,50.345,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1991,79.331,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1992,77.52,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1993,32.608,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1994,76.802,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1995,62.109,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1996,70.925,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1997,64.33,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1998,85.344,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1999,54.939,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2000,49.785,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2001,20.69,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2002,56.64,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2003,38.013,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2004,14.77,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2005,24.965,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2006,35.095,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2007,35.631,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2008,37.61,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2009,13.42,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2010,34.97,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2011,28.715,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2012,32.79,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2013,34.935,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2014,39.405,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2015,40.515,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2016,44.83,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2017,35.006,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2018,41.9027,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2019,51.8419,AGO,24.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1990,122.777,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1991,103.536,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1992,120.235,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1993,50.823,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1994,116.944,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1995,142.485,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1996,124.579,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1997,140.719,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1998,137.985,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1999,157.702,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2000,147.604,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2001,94.016,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2002,126.668,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2003,103.323,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2004,154.8071,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2005,109.9692,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2006,146.4297,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2007,116.0292,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2008,120.4186,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2009,128.4751,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2010,117.2249,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2011,131.8354,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2012,105.2812,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2013,119.9122,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2014,99.8766,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2015,84.2191,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2016,77.9835,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2017,83.8112,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2018,82.5687,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2019,81.2654,BOL,68.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1990,27285.6286,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1991,27293.4934,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1992,34603.3542,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1993,28166.9786,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1994,28192.047,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1995,18060.2022,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1996,29196.743,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1997,26148.004,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1998,36760.8533,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1999,47577.8065,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2000,31310.353,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2001,31365.0955,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2002,48351.634,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2003,28873.4093,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2004,39281.1457,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2005,32932.9797,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2006,48431.7338,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2007,38911.4571,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2008,51490.5177,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2009,43976.812,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2010,55428.4102,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2011,48591.8289,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2012,55418.0012,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2013,54688.9664,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2014,53304.7669,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2015,52870.5876,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2016,56788.1784,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2017,52739.8179,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2018,65130.7997,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2019,58210.7127,BRA,76.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1990,487.393,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1991,667.199,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1992,620.238,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1993,393.354,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1994,664.143,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1995,433.98,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1996,400.969,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1997,249.785,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1998,491.992,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1999,350.55,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2000,487.46,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2001,143.982,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2002,453.732,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2003,337.858,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2004,437.036,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2005,103.315,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2006,498.5,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2007,132.856,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2008,411.7822,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2009,111.613,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2010,352.9776,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2011,204.1328,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2012,405.9615,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2013,163.2177,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2014,247.55,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2015,269.4576,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2016,196.4128,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2017,202.1079,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2018,204.3391,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2019,272.4688,BDI,108.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,1682.484,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1991,1725.948,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1992,260.376,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1993,682.913,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1994,405.557,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1995,660.04,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1996,1432.189,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1997,888.942,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1998,1113.94,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1999,1369.824,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2000,1113.143,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2001,685.677,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2002,800.795,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2003,900.282,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,727.382,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,869.7157,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,818.1664,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,795.3046,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,724.9004,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,902.2813,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,527.1347,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,669.3245,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,371.0197,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,403.8311,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,483.1051,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,390.8379,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,291.8761,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,369.5529,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,309.5907,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2019,268.209,CMR,120.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,175.274,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1991,124.781,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1992,133.845,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1993,165.574,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1994,249.512,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1995,108.065,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1996,207.831,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1997,114.354,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1998,214.582,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1999,240.682,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2000,113.313,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2001,68.172,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2002,92.094,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2003,42.73,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,28.715,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,23.1639,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,113.5037,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,43.467,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,59.616,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,112.109,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,78.462,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,91.325,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,22.89,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,90.104,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,62.614,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,100.018,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,36.7267,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,59.914,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,37.135,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2019,55.1383,CAF,140.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,14396,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1991,17980.397,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1992,14946.878,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1993,11422.422,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1994,12964,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1995,12938.018,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1996,10778.85,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1997,12122.496,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1998,10867.962,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1999,9512.2459,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2000,10519.352,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2001,11950.283,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2002,11712.04,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2003,11052.624,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2004,11428.856,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2005,11952.2997,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2006,12164.1926,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2007,12515.0974,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2008,8664.2903,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2009,8097.5861,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2010,8522.6594,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2011,7653.3336,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2012,9926.9445,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2013,12124.0702,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2014,13333.3435,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2015,14008.7814,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2016,14634.3893,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2017,13824.0725,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2018,13865.962,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2019,14100.1182,COL,170.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1990,2.924,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1991,3.003,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1992,3.171,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1993,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1994,7.585,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1995,11.755,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1996,13.86,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1997,3.27,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1998,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1999,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2000,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2001,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2002,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2003,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2004,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2005,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2006,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2007,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2008,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2009,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2010,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2011,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2012,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2013,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2014,3.002,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2015,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2016,3,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2017,3.0001,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2018,3.013,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2019,3.0006,COG,178.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,2561.885,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1991,2759.619,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1992,2997.974,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1993,2358.753,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1994,2481.942,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1995,2843.596,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1996,2221.915,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1997,2616.6,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1998,2445.12,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1999,2485.33,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2000,2418.536,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2001,2246.7,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2002,2043.413,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2003,1886.432,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2004,1875.8399,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2005,1652.5288,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2006,1706.0731,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2007,1797.1373,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2008,1499.918,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2009,1476.7476,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2010,1613.6996,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2011,1830.8955,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2012,1822.6906,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2013,1552.0761,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2014,1475.0612,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2015,1440.1724,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2016,1371.8963,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2017,1560.6803,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2018,1426.6568,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2019,1471.7632,CRI,188.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1990,414.212,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1991,302.097,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1992,284.237,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1993,285.404,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1994,284.315,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1995,284.955,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1996,365.865,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1997,300.021,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1998,279.953,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1999,327.9874,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2000,312.4345,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2001,284.974,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2002,239.105,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2003,223.507,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2004,179.984,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2005,99.5833,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2006,104.85,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2007,109.8567,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2008,133.4523,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2009,92.103,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2010,108.497,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2011,100.158,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2012,88.142,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2013,106.685,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2014,101.421,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2015,99.8181,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2016,102.6,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2017,113.2259,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2018,127.651,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2019,130.1829,CUB,192.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1990,2940.363,,,,,,
October,1991,4129.295,,,,,,
October,1992,2245.536,,,,,,
October,1993,2293.407,,,,,,
October,1994,3006.444,,,,,,
October,1995,2531.864,,,,,,
October,1996,4858.592,,,,,,
October,1997,4164.004,,,,,,
October,1998,1991.547,,,,,,
October,1999,6320.4388,,,,,,
October,2000,4845.586,,,,,,
October,2001,3596.116,,,,,,
October,2002,3009.64,,,,,,
October,2003,2981.252,,,,,,
October,2004,2135.5998,,,,,,
October,2005,2099.0447,,,,,,
October,2006,2847.9404,,,,,,
October,2007,1338.1445,,,,,,
October,2008,2526.3263,,,,,,
October,2009,1988.6994,,,,,,
October,2010,836.724,,,,,,
October,2011,2216.3419,,,,,,
October,2012,1993.8367,,,,,,
October,2013,2597.7673,,,,,,
October,2014,1728.0433,,,,,,
October,2015,1289.0845,,,,,,
October,2016,1117.4045,,,,,,
October,2017,1623.8487,,,,,,
October,2018,2175.3233,,,,,,
October,2019,1929.1972,,,,,,
October,1990,1580.296,,,,,,
October,1991,1229.902,,,,,,
October,1992,1180.157,,,,,,
October,1993,980.261,,,,,,
October,1994,1297.805,,,,,,
October,1995,1098.155,,,,,,
October,1996,794.577,,,,,,
October,1997,811.217,,,,,,
October,1998,738.083,,,,,,
October,1999,477.154,,,,,,
October,2000,362.535,,,,,,
October,2001,423.184,,,,,,
October,2002,337.873,,,,,,
October,2003,451.06,,,,,,
October,2004,359.754,,,,,,
October,2005,336.198,,,,,,
October,2006,377.5227,,,,,,
October,2007,415.9287,,,,,,
October,2008,421.9583,,,,,,
October,2009,345.8372,,,,,,
October,2010,305.1575,,,,,,
October,2011,356.5382,,,,,,
October,2012,334.0453,,,,,,
October,2013,347.087,,,,,,
October,2014,334.871,,,,,,
October,2015,370.6123,,,,,,
October,2016,279.3877,,,,,,
October,2017,381.7013,,,,,,
October,2018,397.1427,,,,,,
October,2019,390.6014,,,,,,
July,1990,880.062,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1991,320.56,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1992,637.815,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1993,603.944,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1994,729.67,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1995,885.625,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1996,518.848,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1997,941.242,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1998,486.592,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,1999,606.879,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2000,467.038,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2001,386.958,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2002,455.198,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2003,350.673,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
